2024-01-09 19:06:20.872216,-1001335605921,1686315,ВТС BITCOIN),Шорт (short)
2024-01-09 19:17:23.412723,-1001335605921,1686355,ENS,short/sell/продажа
2024-01-09 19:21:28.448340,-1001167037038,6553,PEOPLE,long/buy/покупка
2024-01-09 19:34:37.687491,-1002129770427,454,SQD,long/buy/покупка
2024-01-09 19:42:02.124716,-1001875926386,8471,BIGTIME/USDT,long/buy/покупка
2024-01-09 19:53:13.545709,-1001335605921,1686411,PEOPLE,long/buy/покупка
2024-01-09 20:04:17.059948,-1001715011502,6636,UNIUSDT ARKUSDT BTCUSDT,long/buy/покупка
2024-01-09 20:15:35.532234,-1001335605921,1686441,WLDUSDT,long/buy/покупка
2024-01-09 20:23:18.251818,-1002076436158,547,SQD,long/buy/покупка
2024-01-09 20:23:39.439128,-1001952395723,1491,SQD,long/buy/покупка
2024-01-09 20:27:25.212962,-1001810429254,2815,  BTC,long/buy/покупка
2024-01-09 20:36:21.078774,-1001266391544,126533,TIAUSDT,long/buy/покупка
2024-01-09 20:52:12.041685,-1001335605921,1686554,QTUM,long/buy/покупка
2024-01-09 20:54:52.323561,-1001266391544,126537,DOGE,long/buy/покупка
2024-01-09 20:54:59.904025,-1001167037038,6556,DOGE,long/buy/покупка
2024-01-09 20:55:00.922018,-1001335605921,1686565,DOGE,long/buy/покупка
2024-01-09 20:59:20.822423,-1002129770427,456,BTC И АЛЬТКОИНЫ НЕ ОПРЕДЕЛЕНО),Продажа (short)
2024-01-09 21:12:07.077471,-1001266391544,126540,GMT,short/sell/продажа
2024-01-09 21:12:19.498745,-1001335605921,1686587,GMT,short/sell/продажа
2024-01-09 21:12:28.775307,-1001335605921,1686588,MEME,short/sell/продажа
2024-01-09 21:12:32.346544,-1001335605921,1686592,BEL,short/sell/продажа
2024-01-09 21:12:54.681914,-1001266391544,126546,MINA,short/sell/продажа
2024-01-09 21:12:57.828753,-1001335605921,1686593,MINA,short/sell/продажа
2024-01-09 21:13:58.124259,-1001266391544,126548,ARB,short/sell/продажа
2024-01-09 21:14:05.616913,-1001335605921,1686598,ARB,short/sell/продажа
2024-01-09 21:14:08.678208,-1001266391544,126549,STX,short/sell/продажа
2024-01-09 21:14:09.556182,-1001335605921,1686599,STX,short/sell/продажа
2024-01-09 21:14:55.426247,-1001266391544,126550,ORDIUSDT,short/sell/продажа
2024-01-09 21:15:02.435292,-1001335605921,1686602,ORDIUSDT,short/sell/продажа
2024-01-09 21:15:12.884405,-1001266391544,126554,EGLD,short/sell/продажа
2024-01-09 21:15:16.289220,-1001335605921,1686609,EGLD,short/sell/продажа
2024-01-09 21:15:17.223487,-1001375265989,16731,BTC,short/sell/продажа
2024-01-09 21:16:03.658005,-1001335605921,1686618,ARB,long/buy/покупка
2024-01-09 21:17:28.670069,-1001375265989,16733,BTC,short/sell/продажа
2024-01-09 21:17:58.599325,-1001335605921,1686637,ORDIUSDT,long/buy/покупка
2024-01-09 21:20:20.671875,-1001335605921,1686663,НЕ ОПРЕДЕЛЕНА,long/buy/покупка
2024-01-09 21:23:49.498887,-1001266391544,126567,ETH,short/sell/продажа
2024-01-09 21:23:55.735143,-1001335605921,1686692,BTC,long/buy/покупка
2024-01-09 21:23:56.609156,-1001335605921,1686693,ETH,short/sell/продажа
2024-01-09 21:33:41.552157,-1001375265989,16740,BTC,Notdetermined
2024-01-09 21:37:25.166331,-1001375265989,16741,BTC BITCOIN),long/buy/покупка
2024-01-09 21:39:35.598968,-1001335605921,1686756,БИТКОИН BTC),short/sell/продажа
2024-01-09 21:57:40.647285,-1001335605921,1686842,ETH,short/sell/продажа
2024-01-09 22:02:31.432401,-1001633253042,8441,БИТКОИН BTC),long/buy/покупка
2024-01-09 22:14:28.759732,-1001335605921,1686902,BTC,long/buy/покупка
2024-01-09 22:15:24.149356,-1001335605921,1686910,НЕ ОПРЕДЕЛЕНА,long/buy/покупка
2024-01-09 22:26:25.282727,-1001589831805,2405,APE,long/buy/покупка
2024-01-09 23:01:44.724109,-1001892660479,80844,BTC,short/sell/продажа
2024-01-10 00:06:43.263813,-1001335605921,1687465,ЭФИР ETH),long/buy/покупка
2024-01-10 00:08:08.002318,-1001335605921,1687476,КЕША НЕ ОПРЕДЕЛЕНА),Не определена
2024-01-10 00:31:51.815154,-1001351499165,9919,BTC,long/buy/покупка
2024-01-10 01:20:48.203119,-1001484533565,8832,ETH,long/buy/покупка
2024-01-10 02:34:22.242388,-1001875926386,8508,PENDLE/USDT,long/buy/покупка
2024-01-10 03:31:26.363150,-1001741127304,28525,BTC,long/buy/покупка
2024-01-10 04:02:42.075751,-1001484533565,8835,SAND,long/buy/покупка
2024-01-10 04:57:13.005914,-1001914765211,21159,FTM,long/buy/покупка
2024-01-10 05:02:55.679770,-1001901167371,1133,MKR,short/sell/продажа
2024-01-10 06:05:17.988154,-1001741127304,28565,AGLD,long/buy/покупка
2024-01-10 06:24:59.311165,-1001741127304,28568,XAI/USDT,long/buy/покупка
2024-01-10 06:27:45.330901,-1001914765211,21162,XAI/USDT,long/buy/покупка
2024-01-10 07:03:24.615732,-1001813956583,2000,BTC,short/sell/продажа
2024-01-10 07:30:01.959199,-1001896345357,2866,AAVE,long/buy/покупка
2024-01-10 07:32:06.959032,-1001189826912,4548,BLUR,long/buy/покупка
2024-01-10 07:33:34.320907,-1001589831805,2409,ETH,long/buy/покупка
2024-01-10 07:33:54.716175,-1001949005395,1264,ETH,long/buy/покупка
2024-01-10 07:52:39.819415,-1001706073272,6857,XRP,SHOrT
2024-01-10 07:56:49.853790,-1001725436933,13694,AGLD,long/buy/покупка
2024-01-10 08:07:14.071173,-1001741127304,28580,ID,long/buy/покупка
2024-01-10 08:17:15.424757,-1001248393106,68449,BTCBEL,long/buy/покупка
2024-01-10 08:24:31.823923,-1001725436933,13695,BIGTIME,long/buy/покупка
2024-01-10 08:31:58.321673,-1001875926386,8549,MBL/USDT,long/buy/покупка
2024-01-10 08:33:16.232563,-1001265767587,7857,BTC,long/buy/покупка
2024-01-10 08:55:55.052011,-1001589831805,2411,NEAR,short/sell/продажа
2024-01-10 09:01:28.261387,-1001851528268,1101,ALICE,ЛОНГ
2024-01-10 09:06:20.979046,-1001824628016,1990,APT,long/buy/покупка
2024-01-10 09:15:10.161044,-1001791271427,4954,SHIB1000/USDT,long/buy/покупка
2024-01-10 09:19:24.767895,-1001335605921,1688274,БИТКОИН BTC),Шорт (short)
2024-01-10 09:24:43.668615,-1001630692598,9696,WLD/USDT,long/buy/покупка
2024-01-10 09:26:06.231750,-1001679277119,4205,XRP,long/buy/покупка
2024-01-10 09:27:37.139887,-1001725436933,13699,BLUR,long/buy/покупка
2024-01-10 09:28:38.473313,-1001335605921,1688285,ETHEREUM ETH),short/sell/продажа
2024-01-10 09:28:57.677182,-1001725436933,13701,AVAX,short/sell/продажа
2024-01-10 09:29:34.165915,-1001610165996,5686,THEAT,long/buy/покупка
2024-01-10 09:29:47.124406,-1001858407380,2736,NEO,long/buy/покупка
2024-01-10 09:33:24.942575,-1001562893808,2629,SNX,long/buy/покупка
2024-01-10 09:34:27.649165,-1001912369868,1062,MASK,long/buy/покупка
2024-01-10 09:34:47.696012,-1001956005396,3871,APT,long/buy/покупка
2024-01-10 09:37:08.134490,-1001742443873,1667,EDU,long/buy/покупка
2024-01-10 09:39:42.698214,-1001959236719,1848,MINA,long/buy/покупка
2024-01-10 09:40:04.496234,-1001725436933,13706,PEPE,long/buy/покупка
2024-01-10 09:43:38.884509,-1001824628016,1992,REN,long/buy/покупка
2024-01-10 09:46:11.663268,-1001959236719,1849,MINA,long/buy/покупка
2024-01-10 09:49:37.277500,-1001242131069,13359,TRX,long/buy/покупка
2024-01-10 09:50:54.216859,-1001769364117,2872,ETHW,long/buy/покупка
2024-01-10 09:52:29.689067,-1001942108687,1592,LDO,short/sell/продажа
2024-01-10 09:52:35.672670,-1001824628016,1993,WLD/USDT,long/buy/покупка
2024-01-10 09:55:00.404050,-1001949005395,1266,EGLD,long/buy/покупка
2024-01-10 09:55:35.479607,-1001942108687,1593,LDO,short/sell/продажа
2024-01-10 09:58:10.565558,-1001853603830,2390,GRT,long/buy/покупка
2024-01-10 09:59:18.501129,-1001949005395,1267,GAL,long/buy/покупка
2024-01-10 09:59:22.503785,-1001561913115,3944,LINK,short/sell/продажа
2024-01-10 10:01:31.327469,-1001335605921,1688297,ЭФИР ETH),long/buy/покупка
2024-01-10 10:03:36.218519,-1001500911313,3261,AVAX,long/buy/покупка
2024-01-10 10:05:11.451124,-1001869173929,3573,SSV,short/sell/продажа
2024-01-10 10:05:52.123354,-1001335605921,1688310,WLD/USDT,long/buy/покупка
2024-01-10 10:05:58.626617,-1001335605921,1688316,LINK,long/buy/покупка
2024-01-10 10:05:59.730773,-1001335605921,1688317,KEYUSDT,long/buy/покупка
2024-01-10 10:06:26.908647,-1001741127304,28581,#1000BONK/USDT,short/sell/продажа
2024-01-10 10:06:27.568345,-1001875489882,2521,FTM,long/buy/покупка
2024-01-10 10:12:32.272693,-1001235145681,77288,DYDX,long/buy/покупка
2024-01-10 10:14:15.032326,-1001335605921,1688328,CRV,long/buy/покупка
2024-01-10 10:18:02.774099,-1001493720845,4139,ETC,short/sell/продажа
2024-01-10 10:25:38.693426,-1001912685490,544,LTC LITECOIN),long/buy/покупка
2024-01-10 10:27:56.580631,-1001833426987,2476,ONE/USDT,long/buy/покупка
2024-01-10 10:28:49.401609,-1001445597598,18243,PENDLEUSDT,long/buy/покупка
2024-01-10 10:31:28.655179,-1001754519581,3048,FIL,long/buy/покупка
2024-01-10 10:32:58.717194,-1001975275597,2176,DYDX,long/buy/покупка
2024-01-10 10:43:31.048134,-1001606401919,4292,GMT,long/buy/покупка
2024-01-10 10:48:11.783907,-1001073413076,7739,ETH,long/buy/покупка
2024-01-10 10:54:09.411937,-1001274514549,3913,OP,long/buy/покупка
2024-01-10 10:57:37.194413,-1001335605921,1688445,ETH,long/buy/покупка
2024-01-10 11:01:52.431782,-1001763937690,2473,CHR,long/buy/покупка
2024-01-10 11:01:58.739072,-1001620523311,12421,CHR,long/buy/покупка
2024-01-10 11:03:43.224718,-1001921958123,1622,FTM,long/buy/покупка
2024-01-10 11:05:19.672637,-1001892660479,80892,INJ,short/sell/продажа
2024-01-10 11:06:31.750853,-1001858407380,2739,SAND,long/buy/покупка
2024-01-10 11:08:15.143456,-1001578597359,4266,ADA,long/buy/покупка
2024-01-10 11:11:56.107291,-1001597085576,2607,APT,long/buy/покупка
2024-01-10 11:16:15.996361,-1001849045841,1016,COMP,short/sell/продажа
2024-01-10 11:19:18.395024,-1002009461691,538,SQD,long/buy/покупка
2024-01-10 11:20:19.677309,-1001626816653,4058,BTC,long/buy/покупка
2024-01-10 11:25:51.093275,-1001233154810,2235,GMT,long/buy/покупка
2024-01-10 11:26:17.694061,-1001265774573,4756,SKL,short/sell/продажа
2024-01-10 11:26:55.557856,-1001265774573,4757,SNX,short/sell/продажа
2024-01-10 11:26:56.450831,-1001265774573,4758,OP,short/sell/продажа
2024-01-10 11:29:46.986979,-1001562893808,2636,EOS,long/buy/покупка
2024-01-10 11:31:01.161305,-1001813956583,2002,COMP,long/buy/покупка
2024-01-10 11:33:33.499502,-1001811660935,744,ENS,long/buy/покупка
2024-01-10 11:42:02.242065,-1001593982841,4628,ONE,long/buy/покупка
2024-01-10 11:42:57.380998,-1001703968875,4648,BLZ,long/buy/покупка
2024-01-10 11:44:43.483445,-1001187885737,5964,ETH,long/buy/покупка
2024-01-10 11:45:22.094086,-1001732065792,3330,DYDX,short/sell/продажа
2024-01-10 11:48:30.631929,-1001167037038,6558,STMX,long/buy/покупка
2024-01-10 11:48:35.081859,-1002064539704,394,SOL,long/buy/покупка
2024-01-10 11:53:34.552845,-1001266391544,126608,BTC,long/buy/покупка
2024-01-10 11:54:30.302876,-1001493720845,4147,FTM 🦍 /USDT,long/buy/покупка
2024-01-10 11:54:52.947966,-1001274522536,13138,BTC,long/buy/покупка
2024-01-10 11:55:32.040096,-1001644656268,931,ETC,long/buy/покупка
2024-01-10 11:56:32.196527,-1002100724272,1040,VET,short/sell/продажа
2024-01-10 11:57:13.964402,-1001266391544,126609,RIF,short/sell/продажа
2024-01-10 11:57:20.945701,-1001335605921,1688536,RIF,short/sell/продажа
2024-01-10 11:59:25.361428,-1001590683360,9117,JTO,long/buy/покупка
2024-01-10 11:59:37.689000,-1001951875657,1745,BTC,long/buy/покупка
2024-01-10 12:02:37.747141,-1001742443873,1670,1INCH,long/buy/покупка
2024-01-10 12:03:17.543862,-1001335605921,1688543,BTC,Notdetermined
2024-01-10 12:04:02.629840,-1001839754492,1820,BLUR,long/buy/покупка
2024-01-10 12:04:07.570501,-1002100724272,1041,VET,short/sell/продажа
2024-01-10 12:05:04.148898,-1001791271427,4956,AXS / USDT,long/buy/покупка
2024-01-10 12:05:15.542827,-1001591264082,5814,ONE,long/buy/покупка
2024-01-10 12:05:33.062659,-1001715011502,6650,LTC,short/sell/продажа
2024-01-10 12:05:50.913552,-1001508199165,3475,"EOS","Long"
2024-01-10 12:06:03.859692,-1001165905101,3168,ETH,short/sell/продажа
2024-01-10 12:06:12.068365,-1001810429254,2829,LTC,short/sell/продажа
2024-01-10 12:07:08.611458,-1001958394393,1397,ARB,long/buy/покупка
2024-01-10 12:08:35.514229,-1001824628016,1994,RUNE,long/buy/покупка
2024-01-10 12:09:12.926224,-1001610165996,5688,ROSE,long/buy/покупка
2024-01-10 12:13:17.973901,-1001962625505,2535,ENS,long/buy/покупка
2024-01-10 12:18:40.947675,-1002009461691,540,SQD,long/buy/покупка
2024-01-10 12:20:43.965737,-1001325602744,12713,SNX,long/buy/покупка
2024-01-10 12:28:59.029876,-1001167037038,6560,LINK,long/buy/покупка
2024-01-10 12:30:14.545971,-1001679277119,4207,BTC БИТКОИН),LONG (покупка)
2024-01-10 12:37:14.347217,-1001137378019,2139,GMT,long/buy/покупка
2024-01-10 12:41:51.136153,-1001939888914,3521,AAVE,long/buy/покупка
2024-01-10 12:42:57.012346,-1001939888914,3522,AAVE,long/buy/покупка
2024-01-10 12:48:16.751589,-1001266391544,126614,LTC,long/buy/покупка
2024-01-10 12:48:52.896503,-1001266391544,126615,AR,long/buy/покупка
2024-01-10 12:48:59.836072,-1001335605921,1688600,AR,long/buy/покупка
2024-01-10 12:49:13.106216,-1001167037038,6563,ONE,long/buy/покупка
2024-01-10 12:49:19.989302,-1001335605921,1688602,TWT,long/buy/покупка
2024-01-10 12:49:26.310131,-1001167037038,6565,BNB,long/buy/покупка
2024-01-10 12:49:27.360019,-1001335605921,1688603,BNB,long/buy/покупка
2024-01-10 12:53:05.707486,-1001893380146,1812,KAVA,long/buy/покупка
2024-01-10 12:55:53.242949,-1001266391544,126620,APT,long/buy/покупка
2024-01-10 12:56:03.752754,-1001167037038,6567,SOL,long/buy/покупка
2024-01-10 12:56:10.162691,-1001335605921,1688622,APT,long/buy/покупка
2024-01-10 12:56:11.240591,-1001335605921,1688624,SOL,long/buy/покупка
2024-01-10 12:57:25.788927,-1001335605921,1688629,MINA,long/buy/покупка
2024-01-10 12:57:38.252163,-1001266391544,126624,UST,long/buy/покупка
2024-01-10 13:04:04.553782,-1001914765211,21186,BNT/USDT,short/sell/продажа
2024-01-10 13:05:52.714336,-1001242131069,13362,MATIC,long/buy/покупка
2024-01-10 13:12:38.246338,-1001073413076,7752,ETH/USDT ,LONG  
2024-01-10 13:13:43.594250,-1002125495422,204,AVAX,long/buy/покупка
2024-01-10 13:19:39.050552,-1001630692598,9701,KAVA,long/buy/покупка
2024-01-10 13:24:29.701550,-1001839754492,1826,LINK,long/buy/покупка
2024-01-10 13:29:28.629556,-1001703968875,4651,BLZ,long/buy/покупка
2024-01-10 13:32:49.285969,-1001913702354,883,OP,short/sell/продажа
2024-01-10 13:38:27.337596,-1001595494745,1463,ENS,long/buy/покупка
2024-01-10 13:50:28.052884,-1001262962760,90221,ATOM,short/sell/продажа
2024-01-10 13:51:41.020404,-1001840506997,793,BLUR,long/buy/покупка
2024-01-10 13:51:46.203566,-1001565747117,7136,ORDI/USDT,short/sell/продажа
2024-01-10 13:53:22.230369,-1001626560749,2031,NEO,long/buy/покупка
2024-01-10 13:53:42.775462,-1001942108687,1600,SSV,short/sell/продажа
2024-01-10 13:56:08.321736,-1001942108687,1601,SSV,short/sell/продажа
2024-01-10 14:01:58.644933,-1001747188464,2651,WAVES,short/sell/продажа
2024-01-10 14:05:02.994556,-1001985977187,859,LDO,long/buy/покупка
2024-01-10 14:06:43.605913,-1002064539704,398,UNI,short/sell/продажа
2024-01-10 14:07:55.491855,-1001597085576,2614,YGG/USDT,long/buy/покупка
2024-01-10 14:09:39.193606,-1002064539704,399,UNI,short/sell/продажа
2024-01-10 14:14:26.547363,-1001503545079,3735,DYDX,short/sell/продажа
2024-01-10 14:15:18.706139,-1001972138447,1846,MKR,short/sell/продажа
2024-01-10 14:32:21.033062,-1001209637915,33740,MKR,long/buy/покупка
2024-01-10 14:43:15.763660,-1001849045841,1018,NEAR,long/buy/покупка
2024-01-10 14:47:53.926505,-1001567518920,4063,LINK,long/buy/покупка
2024-01-10 14:48:26.302629,-1001427403967,8226,ADA,long/buy/покупка
2024-01-10 14:48:27.416865,-1001427403967,8225,ADA,long/buy/покупка
2024-01-10 14:49:06.707064,-1001892660479,80959,TIA,long/buy/покупка
2024-01-10 14:51:30.679801,-1001956005396,3883,EOS,long/buy/покупка
2024-01-10 14:54:37.370771,-1001769364117,2876,ENS,long/buy/покупка
2024-01-10 15:01:30.892414,-1001427403967,8230,ADA CARDANO),long/buy/покупка
2024-01-10 15:08:36.766481,-1001889823464,4672,COMP,long/buy/покупка
2024-01-10 15:09:16.168779,-1001889823464,4673,COMP,long/buy/покупка
2024-01-10 15:11:26.479582,-1001912369868,1070,DYDX,long/buy/покупка
2024-01-10 15:13:02.620860,-1001892660479,80967,BITCOIN БИТОК),not determined (не определено)
2024-01-10 15:16:14.991144,-1001578597359,4269,COMP,long/buy/покупка
2024-01-10 15:19:05.215622,-1001500911313,3268,LDO,long/buy/покупка
2024-01-10 15:19:19.718222,-1001350990445,8572,ETH,long/buy/покупка
2024-01-10 15:21:05.247970,-1001445597598,18255,ARK/USDT,long/buy/покупка
2024-01-10 15:21:17.568374,-1001445597598,18258,ARK,long/buy/покупка
2024-01-10 15:22:14.844248,-1001267170242,35411,ZEC,long/buy/покупка
2024-01-10 15:27:06.783999,-1001741127304,28598,SUSHI,short/sell/продажа
2024-01-10 15:28:30.429923,-1001972138447,1847,ENS,short/sell/продажа
2024-01-10 15:33:11.221248,-1002103427488,872,SQD,long/buy/покупка
2024-01-10 15:33:40.302757,-1002129770427,468,SQD,long/buy/покупка
2024-01-10 15:35:41.402672,-1001883528702,2497,DOT,long/buy/покупка
2024-01-10 15:40:09.110532,-1001335605921,1688949,TWT,long/buy/покупка
2024-01-10 15:49:14.606111,-1001266391544,126634,SOL,long/buy/покупка
2024-01-10 15:57:28.153178,-1001335605921,1689013,AR,long/buy/покупка
2024-01-10 15:57:43.006294,-1001335605921,1689015,ONE,long/buy/покупка
2024-01-10 16:02:11.199783,-1001262962760,90224,ATOM,short/sell/продажа
2024-01-10 16:02:47.475873,-1001869173929,3576,ARB,short/sell/продажа
2024-01-10 16:10:57.994198,-1001959236719,1852,ID,long/buy/покупка
2024-01-10 16:12:53.856511,-1001561913115,3947,LTC LITECOIN),Шорт (short)
2024-01-10 16:13:21.509805,-1001959236719,1853,ID,long/buy/покупка
2024-01-10 16:13:59.342313,-1001921958123,1625,ARB,long/buy/покупка
2024-01-10 16:18:42.591046,-1001701250221,5054,ID,long/buy/покупка
2024-01-10 16:23:43.860557,-1001754519581,3050,GMT,short/sell/продажа
2024-01-10 16:26:58.155066,-1001679277119,4210,DOT,long/buy/покупка
2024-01-10 16:48:29.410535,-1001266391544,126639,ENS,long/buy/покупка
2024-01-10 16:56:28.148728,-1001493720845,4161,BTC,long/buy/покупка
2024-01-10 17:02:46.359378,-1001265774573,4759,XAI/USDT,short/sell/продажа
2024-01-10 17:02:54.724906,-1001265774573,4760,AI,short/sell/продажа
2024-01-10 17:04:31.760014,-1002100724272,1045,AAVE,short/sell/продажа
2024-01-10 17:04:52.492608,-1001265774573,4761,ORDI/USDT,short/sell/продажа
2024-01-10 17:07:04.898642,-1001811660935,747,OP,short/sell/продажа
2024-01-10 17:08:39.755675,-1002100724272,1046,AAVE,short/sell/продажа
2024-01-10 17:08:59.104104,-1001813956583,2005,VET,long/buy/покупка
2024-01-10 17:09:20.059511,-1002064539704,401,ZRX,short/sell/продажа
2024-01-10 17:11:49.529558,-1002064539704,402,ZRX USDT,short/sell/продажа
2024-01-10 17:13:14.819771,-1001763937690,2476,ALPHA,long/buy/покупка
2024-01-10 17:13:20.151115,-1001620523311,12431,ALPHA,long/buy/покупка
2024-01-10 17:15:35.352091,-1001593982841,4632,ARB,long/buy/покупка
2024-01-10 17:17:29.759879,-1001962625505,2540,BTC,short/sell/продажа
2024-01-10 17:21:51.631951,-1001347728413,5873,XRP,short/sell/продажа
2024-01-10 17:26:32.267200,-1001630692598,9711,ATOM,long/buy/покупка
2024-01-10 17:51:19.175634,-1001265774573,4762,UNI,long/buy/покупка
2024-01-10 17:52:38.592721,-1001729257287,729,GRT,long/buy/покупка
2024-01-10 17:52:48.980696,-1001265774573,4763,UMA/USDT,short/sell/продажа
2024-01-10 17:53:01.378501,-1001265774573,4764,UNFI,short/sell/продажа
2024-01-10 17:56:49.656993,-1001975275597,2180,ETH,long/buy/покупка
2024-01-10 17:57:24.633669,-1001335605921,1689195,BNB,long/buy/покупка
2024-01-10 17:57:29.100746,-1001913702354,886,ATOM,long/buy/покупка
2024-01-10 18:03:20.611964,-1001488285421,9034,BTC,Notdetermined
2024-01-10 18:03:28.065808,-1001335605921,1689207,TIAUSDT,short/sell/продажа
2024-01-10 18:03:43.301649,-1001715011502,6663,BTC,long/buy/покупка
2024-01-10 18:04:15.256886,-1001810429254,2842,BTC,long/buy/покупка
2024-01-10 18:04:16.230861,-1001266391544,126647,SOL,long/buy/покупка
2024-01-10 18:04:56.537527,-1002076436158,564,SQD,long/buy/покупка
